dia,data_iso,intensidade_gco2_kwh,emissoes_kt,producao_gwh,consumo_gwh,saldo_importador_gwh,bombagem_gwh,importacao_perc_consumo,intensidade_min,intensidade_max
09/07/2015,2015-07-09,448.8,61.5,137.05,145.93,14.37,5.24,10.04,395.1,516.0
10/07/2015,2015-07-10,431.5,59.9,138.73,143.06,4.63,0.07,4.44,370.1,545.3
11/07/2015,2015-07-11,382.6,47.2,123.25,125.82,7.42,4.34,6.5,342.3,418.9
12/07/2015,2015-07-12,424.3,40.3,94.91,116.07,26.68,5.1,22.98,337.0,480.6
13/07/2015,2015-07-13,435.6,53.6,122.94,140.46,19.23,1.44,13.69,387.9,498.4
14/07/2015,2015-07-14,423.7,51.3,121.01,145.04,24.37,0.0,16.8,390.9,463.2
15/07/2015,2015-07-15,391.1,51.5,131.63,145.63,15.94,1.55,10.95,350.2,460.7
16/07/2015,2015-07-16,421.0,56.9,135.16,145.7,15.93,5.13,11.05,348.6,466.5
17/07/2015,2015-07-17,454.4,60.2,132.44,146.73,15.35,0.85,10.47,415.3,525.9
18/07/2015,2015-07-18,442.8,51.4,116.18,128.4,15.8,3.3,12.74,348.3,543.1
19/07/2015,2015-07-19,444.6,45.7,102.82,118.96,25.82,9.27,21.7,337.5,510.6
20/07/2015,2015-07-20,424.2,56.3,132.62,144.68,15.27,2.92,10.7,378.9,518.9
21/07/2015,2015-07-21,420.5,58.1,138.1,147.77,11.51,1.62,8.02,360.6,535.5
22/07/2015,2015-07-22,417.6,56.7,135.81,146.42,13.31,2.46,9.22,372.7,460.2
23/07/2015,2015-07-23,402.7,58.9,146.25,145.15,1.79,2.66,4.15,361.2,466.1
24/07/2015,2015-07-24,371.9,56.1,150.83,144.19,-1.83,4.51,2.71,339.0,397.1
25/07/2015,2015-07-25,414.8,47.2,113.88,123.31,16.84,7.01,13.66,343.1,489.1
26/07/2015,2015-07-26,367.4,38.9,106.0,116.66,21.2,10.12,19.01,284.4,468.8
27/07/2015,2015-07-27,370.9,56.2,151.44,140.47,-8.89,1.84,0.59,344.3,393.5
28/07/2015,2015-07-28,360.1,57.1,158.46,144.3,-9.76,4.16,1.41,331.1,409.8
29/07/2015,2015-07-29,373.0,58.4,156.52,146.1,-6.46,3.72,2.36,339.2,432.7
30/07/2015,2015-07-30,466.3,58.1,124.65,146.2,23.86,2.09,16.32,424.5,541.0
31/07/2015,2015-07-31,453.1,54.6,120.57,142.03,27.77,6.0,19.55,384.0,571.8
01/08/2015,2015-08-01,471.1,45.0,95.48,123.31,34.32,6.1,27.83,431.0,544.5
02/08/2015,2015-08-02,463.0,42.8,92.36,115.25,31.92,8.63,27.69,348.0,564.4
03/08/2015,2015-08-03,440.5,56.6,128.37,134.43,7.36,1.1,7.94,355.4,577.7
04/08/2015,2015-08-04,444.3,58.2,130.89,136.26,9.42,3.83,7.35,394.1,504.5
05/08/2015,2015-08-05,447.8,58.8,131.41,135.38,4.52,0.33,6.24,372.0,536.9
06/08/2015,2015-08-06,424.2,58.3,137.47,136.65,0.64,1.26,3.44,359.9,549.9
07/08/2015,2015-08-07,386.7,57.9,149.65,133.53,-12.0,3.87,0.54,345.6,428.8
08/08/2015,2015-08-08,348.8,42.3,121.32,120.02,2.96,3.8,6.03,312.5,413.4
09/08/2015,2015-08-09,402.5,36.3,90.26,116.28,34.2,7.69,29.42,325.6,529.3
10/08/2015,2015-08-10,439.0,56.7,129.08,132.55,6.04,2.33,8.56,372.2,582.1
11/08/2015,2015-08-11,468.1,57.8,123.47,131.21,10.12,2.2,8.64,401.4,571.4
12/08/2015,2015-08-12,436.8,57.5,131.54,129.99,-0.46,0.86,4.56,358.7,584.0
13/08/2015,2015-08-13,318.3,40.7,127.82,127.58,13.18,12.96,10.62,242.0,371.5
14/08/2015,2015-08-14,385.0,53.5,138.92,126.34,-8.85,3.48,0.82,299.1,445.5
15/08/2015,2015-08-15,426.0,42.6,99.99,114.38,15.69,0.92,14.0,339.8,499.4
16/08/2015,2015-08-16,459.7,42.1,91.49,110.62,22.99,3.52,20.79,355.9,541.9
17/08/2015,2015-08-17,450.0,55.1,122.49,123.85,4.07,2.49,4.71,395.6,506.8
18/08/2015,2015-08-18,446.0,54.9,123.06,126.07,8.04,4.77,7.95,419.0,489.7
19/08/2015,2015-08-19,464.3,57.1,122.92,128.57,9.05,3.17,8.77,407.4,511.2
20/08/2015,2015-08-20,466.6,59.2,126.92,131.33,7.08,2.47,8.59,375.2,609.2
21/08/2015,2015-08-21,448.6,58.1,129.46,131.89,4.91,2.3,7.02,348.9,575.8
22/08/2015,2015-08-22,407.9,46.1,112.97,119.38,10.46,3.7,8.78,287.4,534.8
23/08/2015,2015-08-23,288.0,31.8,110.41,112.29,13.57,11.21,12.42,154.9,462.1
24/08/2015,2015-08-24,432.4,47.0,108.66,124.41,20.84,4.75,16.75,197.7,505.7
25/08/2015,2015-08-25,504.7,57.1,113.1,127.95,15.72,0.66,12.34,427.7,566.6
26/08/2015,2015-08-26,446.9,52.3,117.11,128.97,17.94,5.73,13.92,391.4,507.4
27/08/2015,2015-08-27,360.8,40.3,111.58,131.2,23.55,3.37,17.95,321.8,411.7
28/08/2015,2015-08-28,425.8,52.5,123.31,132.47,9.9,0.39,8.65,379.7,490.2
29/08/2015,2015-08-29,489.5,46.8,95.58,119.4,24.31,0.11,20.36,422.2,564.2
30/08/2015,2015-08-30,400.4,35.9,89.7,113.87,35.22,10.49,30.93,311.8,561.1
31/08/2015,2015-08-31,451.7,57.3,126.95,132.25,6.86,1.29,8.47,359.5,518.0
01/09/2015,2015-09-01,449.6,62.1,138.21,135.37,-2.66,0.0,4.48,369.5,579.5
02/09/2015,2015-09-02,437.9,64.6,147.56,133.93,-12.66,0.78,3.79,390.8,541.4
03/09/2015,2015-09-03,440.9,58.1,131.89,133.57,3.91,2.0,4.93,387.4,471.6
04/09/2015,2015-09-04,435.0,58.2,133.77,132.75,4.5,5.24,6.36,371.6,482.1
05/09/2015,2015-09-05,424.1,41.8,98.67,116.06,23.84,5.96,20.54,359.2,528.1
06/09/2015,2015-09-06,496.7,43.3,87.23,108.94,31.67,9.51,29.08,430.8,572.8
07/09/2015,2015-09-07,471.3,60.5,128.45,132.22,7.22,3.17,8.57,382.7,560.5
08/09/2015,2015-09-08,464.6,63.7,137.18,135.87,-0.81,0.28,4.43,379.6,563.8
09/09/2015,2015-09-09,487.9,64.9,133.03,137.15,4.82,0.49,5.11,429.3,559.9
10/09/2015,2015-09-10,432.2,62.1,143.66,136.95,-6.27,0.16,3.76,360.8,527.1
11/09/2015,2015-09-11,471.9,61.5,130.32,136.59,6.67,0.17,6.49,404.1,556.3
12/09/2015,2015-09-12,451.3,46.7,103.6,119.51,17.94,1.55,15.14,354.7,576.7
13/09/2015,2015-09-13,291.4,31.9,109.41,111.65,14.89,12.04,13.64,188.6,403.2
14/09/2015,2015-09-14,404.0,49.9,123.48,131.26,10.91,2.77,10.31,271.9,491.8
15/09/2015,2015-09-15,296.1,45.0,151.98,137.68,-11.77,2.14,0.82,156.9,480.8
16/09/2015,2015-09-16,225.6,33.9,150.24,135.52,-8.48,5.64,1.78,107.4,353.5
17/09/2015,2015-09-17,442.5,56.3,127.16,133.52,10.26,3.59,8.48,346.6,482.7
18/09/2015,2015-09-18,463.7,59.2,127.66,133.17,5.78,0.02,6.07,415.7,498.0
19/09/2015,2015-09-19,479.1,45.7,95.45,117.67,24.48,1.89,20.8,387.3,533.8
20/09/2015,2015-09-20,502.3,42.8,85.14,110.76,30.91,4.86,27.91,379.5,592.5
21/09/2015,2015-09-21,473.2,60.7,128.27,131.52,5.84,2.35,6.34,386.7,579.7
22/09/2015,2015-09-22,396.2,51.5,130.1,134.56,8.9,4.14,7.33,355.5,437.9
23/09/2015,2015-09-23,387.0,48.1,124.29,135.62,17.96,6.22,13.63,280.1,450.9
24/09/2015,2015-09-24,459.6,57.1,124.19,137.22,14.78,1.47,11.49,381.3,517.2
25/09/2015,2015-09-25,432.1,58.7,135.79,136.78,1.19,0.0,5.36,378.9,571.3
26/09/2015,2015-09-26,481.7,52.4,108.78,119.9,12.34,0.97,10.36,397.1,603.7
27/09/2015,2015-09-27,490.3,42.1,85.87,112.27,30.1,3.28,26.81,381.3,564.6
28/09/2015,2015-09-28,405.6,55.7,137.35,133.14,1.29,5.22,6.23,348.3,494.5
29/09/2015,2015-09-29,426.0,59.1,138.7,136.16,-1.71,0.62,6.16,376.5,562.3
30/09/2015,2015-09-30,437.4,63.0,144.1,136.1,-4.41,3.34,6.09,360.0,611.5
01/10/2015,2015-10-01,443.5,58.2,131.13,136.29,6.48,1.03,8.84,353.4,557.5
02/10/2015,2015-10-02,414.3,57.2,138.2,134.69,-0.27,2.95,6.08,340.7,510.8
03/10/2015,2015-10-03,471.2,54.5,115.64,118.57,3.31,0.12,6.03,358.8,573.5
04/10/2015,2015-10-04,260.9,41.1,157.45,114.25,-32.72,10.0,0.0,235.1,372.1
05/10/2015,2015-10-05,245.9,44.6,181.23,135.1,-39.67,6.1,0.0,170.8,277.6
06/10/2015,2015-10-06,343.2,50.3,146.4,135.26,-5.44,5.35,3.91,220.7,473.0
07/10/2015,2015-10-07,405.5,56.2,138.56,133.89,-2.15,2.25,4.62,329.5,494.0
08/10/2015,2015-10-08,418.5,56.7,135.6,133.42,0.47,2.35,5.6,360.4,495.7
09/10/2015,2015-10-09,389.1,56.6,145.32,132.96,-4.95,7.11,3.1,317.6,496.2
10/10/2015,2015-10-10,312.7,50.9,162.83,119.23,-39.59,3.7,0.0,285.5,344.1
11/10/2015,2015-10-11,360.2,50.7,140.9,111.39,-28.28,1.02,0.0,292.0,419.1
12/10/2015,2015-10-12,356.5,50.9,142.68,131.25,-3.73,7.4,3.52,298.8,427.8
13/10/2015,2015-10-13,341.4,54.9,160.74,134.07,-20.95,5.5,1.23,287.6,390.5
14/10/2015,2015-10-14,359.4,50.1,139.41,133.23,-0.19,5.67,7.73,289.0,458.8
15/10/2015,2015-10-15,431.1,53.2,123.46,132.9,13.65,3.93,12.16,359.4,513.0
16/10/2015,2015-10-16,401.2,55.8,139.07,132.79,-3.9,2.13,5.1,331.6,559.1
17/10/2015,2015-10-17,280.2,48.4,172.89,118.31,-48.61,5.62,0.0,252.3,346.0
18/10/2015,2015-10-18,346.7,51.0,147.2,110.13,-30.6,6.15,0.32,297.6,480.1
19/10/2015,2015-10-19,392.5,56.8,144.65,130.53,-12.2,1.65,1.1,318.9,505.0
20/10/2015,2015-10-20,307.2,52.2,169.89,134.02,-28.79,6.73,0.03,280.9,344.3
21/10/2015,2015-10-21,365.8,55.6,152.12,132.59,-12.2,7.03,3.03,300.2,452.2
22/10/2015,2015-10-22,419.8,55.0,130.95,132.45,7.71,5.88,9.29,357.2,486.1
23/10/2015,2015-10-23,408.8,55.9,136.67,132.35,-1.05,2.99,5.0,350.0,496.2
24/10/2015,2015-10-24,447.8,53.6,119.78,117.92,1.25,2.84,7.09,371.3,584.0
25/10/2015,2015-10-25,412.2,46.6,113.17,112.74,8.34,8.36,8.8,331.5,542.3
26/10/2015,2015-10-26,346.3,52.5,151.64,131.1,-15.03,5.2,2.12,315.1,399.0
27/10/2015,2015-10-27,349.2,51.3,146.95,134.41,-6.55,5.64,3.13,302.6,421.7
28/10/2015,2015-10-28,323.2,48.4,149.86,136.31,-5.94,7.23,1.05,192.6,374.8
29/10/2015,2015-10-29,349.4,54.4,155.65,137.59,-12.53,5.23,2.06,299.8,377.5
30/10/2015,2015-10-30,316.2,50.6,160.03,135.58,-16.38,7.73,0.55,267.9,370.0
31/10/2015,2015-10-31,349.4,47.5,135.82,119.46,-11.87,4.17,1.03,203.1,470.8
01/11/2015,2015-11-01,229.6,26.6,115.92,111.49,7.31,11.13,12.32,120.8,427.6
02/11/2015,2015-11-02,340.9,45.6,133.74,133.72,2.76,2.46,6.12,145.9,429.1
03/11/2015,2015-11-03,368.7,50.7,137.57,136.84,5.15,5.6,6.18,323.0,400.1
04/11/2015,2015-11-04,328.6,53.7,163.33,138.73,-19.69,4.65,0.85,254.8,392.4
05/11/2015,2015-11-05,376.0,52.7,140.08,138.92,3.05,4.0,5.57,321.1,453.1
06/11/2015,2015-11-06,403.5,55.7,138.03,136.14,3.76,5.4,6.41,325.7,498.2
07/11/2015,2015-11-07,399.9,50.2,125.6,119.2,-1.24,4.85,5.73,271.5,549.0
08/11/2015,2015-11-08,310.8,35.9,115.58,110.14,3.59,8.39,5.34,101.2,509.6
09/11/2015,2015-11-09,454.3,54.1,119.03,130.77,15.66,3.64,13.11,359.4,617.8
10/11/2015,2015-11-10,432.2,54.5,126.22,134.32,13.78,5.31,12.14,356.2,533.2
11/11/2015,2015-11-11,437.5,56.6,129.27,135.0,6.52,0.6,7.67,348.8,614.3
12/11/2015,2015-11-12,448.9,55.7,123.99,135.19,15.25,3.83,12.58,347.3,607.7
13/11/2015,2015-11-13,394.9,53.0,134.28,134.55,2.5,1.92,5.99,298.3,582.6
14/11/2015,2015-11-14,387.9,49.4,127.29,118.77,-0.49,7.66,5.79,341.4,492.7
15/11/2015,2015-11-15,476.1,45.2,94.97,110.75,22.71,6.51,20.52,392.3,558.3
16/11/2015,2015-11-16,428.8,56.0,130.48,133.44,5.7,2.5,7.37,343.1,614.5
17/11/2015,2015-11-17,436.6,55.4,126.96,138.14,14.51,3.08,11.18,359.6,578.8
18/11/2015,2015-11-18,459.7,55.6,120.91,138.69,19.28,1.26,14.14,384.2,559.1
19/11/2015,2015-11-19,479.4,55.7,116.15,138.1,25.11,2.94,18.19,419.5,599.0
20/11/2015,2015-11-20,393.0,50.1,127.53,138.1,15.34,4.45,11.93,215.7,613.2
21/11/2015,2015-11-21,171.5,25.2,146.67,124.11,-13.17,8.71,1.71,148.0,222.6
22/11/2015,2015-11-22,268.2,35.3,131.52,118.12,-7.16,5.78,2.11,216.0,324.2
23/11/2015,2015-11-23,336.3,50.9,151.4,140.37,-7.22,3.58,4.98,271.6,481.7
24/11/2015,2015-11-24,369.7,50.4,136.4,148.22,15.05,2.96,12.82,271.3,568.2
25/11/2015,2015-11-25,284.8,47.5,166.89,149.47,-8.05,8.93,4.29,253.4,331.9
26/11/2015,2015-11-26,304.0,49.0,161.13,146.81,-5.6,8.37,4.43,229.3,391.8
27/11/2015,2015-11-27,406.2,54.9,135.14,144.01,14.38,5.27,11.66,359.1,471.3
28/11/2015,2015-11-28,403.1,48.9,121.28,127.84,14.76,7.82,12.34,327.0,514.5
29/11/2015,2015-11-29,449.0,47.8,106.53,119.9,18.18,4.55,15.65,347.1,537.7
30/11/2015,2015-11-30,405.3,57.0,140.54,143.51,6.23,3.03,7.31,343.1,482.9
01/12/2015,2015-12-01,413.6,58.7,141.89,150.29,8.78,0.2,8.22,354.9,534.6
02/12/2015,2015-12-02,436.8,56.9,130.2,148.87,21.17,2.27,14.31,368.1,537.7
03/12/2015,2015-12-03,397.2,53.9,135.66,146.87,18.77,7.25,13.53,319.9,533.6
04/12/2015,2015-12-04,467.0,56.6,121.15,145.64,27.38,2.7,18.8,358.4,629.1
05/12/2015,2015-12-05,499.3,53.1,106.34,128.42,24.16,1.85,18.82,422.2,597.1
06/12/2015,2015-12-06,445.9,47.9,107.52,121.23,21.78,7.69,18.24,318.2,565.9
07/12/2015,2015-12-07,345.6,46.4,134.23,139.86,10.48,4.53,8.63,184.5,409.0
08/12/2015,2015-12-08,471.5,49.3,104.59,126.17,29.0,7.08,22.99,385.8,561.6
09/12/2015,2015-12-09,401.9,55.7,138.51,146.38,10.39,2.29,9.99,338.3,500.3
10/12/2015,2015-12-10,459.8,55.6,120.95,147.97,31.71,4.45,21.43,392.4,528.8
11/12/2015,2015-12-11,447.9,58.8,131.24,148.79,21.74,3.99,14.97,387.4,546.9
12/12/2015,2015-12-12,420.3,52.5,124.94,131.9,9.12,1.95,8.94,353.3,483.3
13/12/2015,2015-12-13,299.4,41.4,138.13,125.85,-6.35,5.58,3.72,231.6,376.6
14/12/2015,2015-12-14,301.9,51.5,170.58,147.71,-17.14,5.45,0.0,242.8,353.0
15/12/2015,2015-12-15,293.6,48.9,166.41,146.3,-12.23,7.54,0.38,221.5,345.9
16/12/2015,2015-12-16,348.9,53.3,152.7,144.36,0.62,8.68,4.48,301.3,397.4
17/12/2015,2015-12-17,315.6,47.8,151.35,145.3,1.33,7.05,5.36,280.7,352.8
18/12/2015,2015-12-18,323.8,44.3,136.87,143.25,12.85,6.13,10.15,275.6,388.5
19/12/2015,2015-12-19,232.4,32.6,140.47,127.5,-0.19,12.34,4.56,207.4,269.6
20/12/2015,2015-12-20,339.7,30.2,89.02,118.87,38.4,8.0,32.3,154.4,455.6
21/12/2015,2015-12-21,444.0,51.9,116.85,140.15,28.97,5.34,20.67,368.9,544.5
22/12/2015,2015-12-22,412.4,50.1,121.57,145.95,31.78,7.04,21.77,359.2,463.6
23/12/2015,2015-12-23,425.9,55.7,130.78,143.49,13.47,0.57,10.37,358.6,598.5
24/12/2015,2015-12-24,394.9,48.2,121.95,121.86,4.75,4.49,8.57,314.6,447.5
25/12/2015,2015-12-25,355.8,37.1,104.25,105.66,9.42,7.57,9.91,257.6,452.3
26/12/2015,2015-12-26,254.9,31.0,121.71,115.53,7.2,12.9,7.56,177.5,316.2
27/12/2015,2015-12-27,140.8,17.6,125.33,115.31,4.86,14.04,6.63,93.9,209.8
28/12/2015,2015-12-28,210.3,32.5,154.39,132.87,-14.17,6.78,2.41,82.2,333.3
29/12/2015,2015-12-29,328.8,43.9,133.51,132.19,4.53,5.53,10.55,273.7,452.8
30/12/2015,2015-12-30,245.3,34.5,140.5,133.22,2.6,9.49,7.37,201.7,374.5
31/12/2015,2015-12-31,399.2,50.0,125.22,121.68,1.43,4.66,8.69,301.9,487.4
01/01/2016,2016-01-01,173.3,21.8,125.86,108.05,-5.9,11.28,1.54,104.4,311.0
02/01/2016,2016-01-02,235.8,23.7,100.35,116.92,24.34,7.17,20.81,127.4,374.6
03/01/2016,2016-01-03,100.8,12.8,127.21,120.39,3.85,10.01,4.75,80.5,150.6
04/01/2016,2016-01-04,175.5,31.0,176.46,144.03,-26.25,5.68,0.0,83.8,232.6
05/01/2016,2016-01-05,165.4,31.2,188.34,151.14,-31.99,4.73,0.0,97.7,199.3
06/01/2016,2016-01-06,120.5,19.4,160.62,156.29,5.33,9.04,9.78,86.3,166.4
07/01/2016,2016-01-07,150.2,31.9,212.35,153.92,-52.26,5.64,0.0,89.7,187.3
08/01/2016,2016-01-08,169.5,36.5,215.58,152.41,-60.98,1.7,0.0,79.3,267.6
09/01/2016,2016-01-09,122.2,23.2,190.02,135.04,-52.72,1.73,0.0,71.5,206.1
10/01/2016,2016-01-10,71.6,13.3,185.75,127.58,-48.98,8.32,0.0,50.5,101.6
11/01/2016,2016-01-11,123.6,24.3,196.39,147.88,-43.55,4.31,0.0,51.3,177.9
12/01/2016,2016-01-12,232.6,43.0,184.94,151.0,-30.66,3.0,0.0,124.2,297.0
13/01/2016,2016-01-13,223.0,46.6,208.9,152.11,-54.77,1.78,0.0,190.3,259.1
14/01/2016,2016-01-14,223.2,47.6,213.21,153.22,-57.03,2.72,0.0,112.6,287.3
15/01/2016,2016-01-15,217.7,45.8,210.45,151.6,-56.33,2.21,0.0,154.6,263.6
16/01/2016,2016-01-16,194.6,39.0,200.39,135.84,-60.5,3.74,0.0,129.9,245.4
17/01/2016,2016-01-17,238.3,46.4,194.77,132.51,-60.22,1.76,0.0,184.0,257.2
18/01/2016,2016-01-18,224.5,45.3,201.96,153.46,-43.81,4.37,0.07,143.8,343.3
19/01/2016,2016-01-19,299.7,59.1,197.25,157.12,-37.02,2.85,0.51,250.5,345.5
20/01/2016,2016-01-20,306.9,58.6,191.06,154.81,-34.32,1.68,0.0,243.1,352.9
21/01/2016,2016-01-21,322.6,61.7,191.12,155.23,-31.91,3.7,0.0,301.9,349.1
22/01/2016,2016-01-22,314.5,55.2,175.62,152.16,-18.93,4.23,0.97,290.4,357.6
23/01/2016,2016-01-23,290.6,48.9,168.14,130.08,-36.92,0.85,0.0,223.9,383.8
24/01/2016,2016-01-24,196.1,33.8,172.15,119.63,-42.07,9.85,0.0,164.6,260.2
25/01/2016,2016-01-25,299.2,51.6,172.34,145.42,-20.63,6.0,0.0,222.5,382.6
26/01/2016,2016-01-26,340.6,51.6,151.39,148.23,-1.12,1.73,3.94,306.0,420.8
27/01/2016,2016-01-27,310.0,47.5,153.05,150.1,-0.02,2.61,3.55,258.2,408.1
28/01/2016,2016-01-28,297.6,51.9,174.49,150.71,-18.52,4.91,0.3,239.6,358.4
29/01/2016,2016-01-29,273.7,46.3,169.24,148.05,-15.56,5.14,0.89,234.9,355.7
30/01/2016,2016-01-30,294.5,43.0,145.92,134.03,-0.62,10.86,2.95,230.9,393.7
31/01/2016,2016-01-31,254.2,33.2,130.74,124.18,7.33,13.46,8.85,144.6,359.4
01/02/2016,2016-02-01,323.9,47.9,147.8,144.77,0.64,3.33,4.69,285.5,376.1
02/02/2016,2016-02-02,280.7,47.5,169.09,148.97,-18.03,1.76,1.0,228.4,398.8
03/02/2016,2016-02-03,237.9,45.1,189.56,149.12,-35.52,4.6,0.0,204.7,284.7
04/02/2016,2016-02-04,235.6,43.3,183.67,148.56,-27.04,7.7,0.03,155.8,286.8
05/02/2016,2016-02-05,288.6,48.6,168.23,147.4,-19.33,1.21,0.11,244.3,340.0
06/02/2016,2016-02-06,209.5,35.6,169.87,133.74,-34.66,1.07,0.25,55.1,326.5
07/02/2016,2016-02-07,73.6,9.5,129.77,122.98,2.66,8.39,3.91,55.2,98.5
08/02/2016,2016-02-08,179.4,28.3,157.87,139.45,-15.44,2.31,3.17,68.1,212.7
09/02/2016,2016-02-09,119.8,21.7,181.39,128.6,-47.23,4.96,0.26,86.3,139.5
10/02/2016,2016-02-10,175.9,34.0,193.52,150.16,-37.25,5.55,0.03,80.1,243.7
11/02/2016,2016-02-11,171.9,34.5,200.78,150.31,-44.19,5.89,0.13,103.6,223.3
12/02/2016,2016-02-12,79.7,16.4,205.82,153.76,-47.01,4.46,0.0,56.8,91.7
13/02/2016,2016-02-13,56.4,11.8,208.88,136.94,-68.09,3.16,0.0,45.3,76.4
14/02/2016,2016-02-14,55.8,11.2,201.3,126.94,-71.39,2.25,0.0,45.3,83.2
15/02/2016,2016-02-15,95.7,21.8,227.17,150.5,-72.78,3.1,0.0,56.3,152.7
16/02/2016,2016-02-16,173.4,34.4,198.22,154.28,-39.99,3.48,0.0,83.0,241.6
17/02/2016,2016-02-17,213.3,44.5,208.72,160.14,-48.04,0.04,0.0,186.4,236.0
18/02/2016,2016-02-18,223.6,52.0,232.49,157.4,-72.06,2.79,0.0,191.8,254.7
19/02/2016,2016-02-19,240.9,50.4,209.28,155.16,-49.77,4.05,0.0,219.6,264.9
20/02/2016,2016-02-20,221.1,41.0,185.51,135.01,-45.4,4.74,0.0,109.3,260.3
21/02/2016,2016-02-21,138.8,21.5,155.0,125.58,-16.34,12.54,1.93,91.7,213.8
22/02/2016,2016-02-22,240.9,42.7,177.15,147.0,-27.27,2.53,0.3,213.1,296.6
23/02/2016,2016-02-23,235.3,37.8,160.79,151.81,-0.25,8.39,6.03,155.9,310.9
24/02/2016,2016-02-24,209.5,40.7,194.07,154.56,-31.95,7.26,2.99,154.2,271.1
25/02/2016,2016-02-25,191.5,34.4,179.69,151.44,-21.73,6.22,1.38,131.3,224.9
26/02/2016,2016-02-26,150.2,31.1,207.32,157.31,-49.35,0.26,0.0,69.4,187.5
27/02/2016,2016-02-27,102.2,19.4,190.2,142.74,-43.39,3.13,0.0,53.3,145.0
28/02/2016,2016-02-28,92.1,15.9,172.93,130.78,-37.14,4.18,0.0,63.5,118.1
29/02/2016,2016-02-29,142.2,22.5,158.57,150.04,-2.51,5.31,3.59,65.4,211.9
01/03/2016,2016-03-01,227.5,36.8,161.88,151.09,-7.85,2.6,4.06,154.9,279.3
02/03/2016,2016-03-02,144.5,24.2,167.37,152.58,-3.13,11.24,6.23,112.3,202.0
03/03/2016,2016-03-03,187.7,35.1,186.84,149.51,-31.73,5.26,0.67,113.1,235.4
04/03/2016,2016-03-04,125.7,24.5,195.08,153.57,-38.78,2.31,0.0,101.2,178.4
05/03/2016,2016-03-05,103.7,17.4,167.56,134.22,-27.01,5.6,0.0,84.1,128.3
06/03/2016,2016-03-06,130.0,19.6,150.51,125.84,-21.93,2.14,0.0,106.4,168.0
07/03/2016,2016-03-07,124.2,23.7,190.59,150.35,-34.2,5.39,0.01,74.3,217.9
08/03/2016,2016-03-08,231.4,40.4,174.65,150.49,-17.49,6.43,1.35,190.5,303.5
09/03/2016,2016-03-09,181.3,33.4,184.24,155.43,-18.5,9.92,3.43,117.3,307.7
10/03/2016,2016-03-10,149.2,26.0,174.17,152.0,-11.0,10.58,4.63,99.7,266.0
11/03/2016,2016-03-11,241.8,41.4,171.14,148.27,-19.73,2.84,1.17,197.7,303.7
12/03/2016,2016-03-12,242.0,34.8,143.62,129.59,-11.25,2.33,2.24,190.6,330.8
13/03/2016,2016-03-13,271.2,33.1,121.98,119.72,9.81,11.6,10.26,216.8,333.4
14/03/2016,2016-03-14,279.9,47.3,168.84,143.09,-20.87,4.51,2.46,239.9,379.3
15/03/2016,2016-03-15,330.6,56.6,171.35,150.29,-18.66,2.17,2.03,279.5,416.9
16/03/2016,2016-03-16,317.4,47.5,149.6,147.62,1.46,3.13,6.94,233.8,412.5
17/03/2016,2016-03-17,323.2,56.6,175.11,146.24,-28.18,0.51,0.21,254.5,394.5
18/03/2016,2016-03-18,341.4,60.8,178.05,149.28,-28.17,0.42,0.9,293.4,436.4
19/03/2016,2016-03-19,346.1,45.3,130.82,130.85,6.87,6.46,8.52,284.8,423.3
20/03/2016,2016-03-20,390.7,47.1,120.56,121.55,6.31,5.02,8.8,296.9,498.7
21/03/2016,2016-03-21,318.7,50.6,158.86,144.87,-12.9,0.83,1.89,263.8,471.7
22/03/2016,2016-03-22,284.5,43.6,153.12,145.58,-5.43,1.79,2.84,228.0,366.1
23/03/2016,2016-03-23,284.4,40.5,142.51,144.87,6.82,4.19,9.83,204.0,436.4
24/03/2016,2016-03-24,264.9,39.0,147.25,141.72,2.13,7.38,5.83,216.2,314.0
25/03/2016,2016-03-25,229.3,29.2,127.52,125.0,1.74,3.84,7.32,126.1,283.3
26/03/2016,2016-03-26,87.3,10.6,121.19,121.16,3.7,2.7,6.29,56.9,158.7
27/03/2016,2016-03-27,80.1,7.3,90.76,103.74,26.78,12.61,26.37,58.6,101.8
28/03/2016,2016-03-28,77.0,10.3,133.29,128.82,5.0,8.37,8.26,65.8,89.7
29/03/2016,2016-03-29,179.7,29.8,165.95,140.67,-22.08,2.73,1.36,73.4,258.5
30/03/2016,2016-03-30,213.6,36.2,169.42,142.4,-23.9,2.87,1.42,158.3,286.9
31/03/2016,2016-03-31,191.6,33.7,176.07,143.91,-24.92,6.91,0.72,160.1,291.3
01/04/2016,2016-04-01,276.3,40.9,148.11,142.04,-4.95,0.88,5.73,229.7,340.2
02/04/2016,2016-04-02,198.7,27.2,137.02,129.17,-0.48,6.95,8.35,73.7,348.6
03/04/2016,2016-04-03,76.2,10.9,142.94,122.93,-6.83,12.15,3.31,61.1,102.3
04/04/2016,2016-04-04,185.8,37.1,199.94,145.31,-51.56,2.76,0.0,91.6,225.1
05/04/2016,2016-04-05,182.7,32.2,176.49,142.65,-27.43,6.15,0.0,144.0,224.1
06/04/2016,2016-04-06,192.9,30.5,158.3,139.68,-14.27,4.05,1.94,169.2,231.5
07/04/2016,2016-04-07,159.3,28.1,176.25,139.17,-32.06,4.62,0.47,79.5,209.6
08/04/2016,2016-04-08,94.7,16.0,168.89,139.48,-25.58,3.0,1.59,67.0,123.1
